Driver,Lap,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
VER,1,2021-08-29 16:17:55.065,10544,148,3,0,True,1,car,0 days 00:00:54.823000,0 days 04:16:53.938000
VER,1,2021-08-29 16:17:55.305,10370,145,3,0,False,1,car,0 days 00:00:55.063000,0 days 04:16:54.178000
VER,1,2021-08-29 16:17:55.545,10190,143,3,6,False,1,car,0 days 00:00:55.303000,0 days 04:16:54.418000
VER,1,2021-08-29 16:17:55.746,10230,142,3,16,False,1,car,0 days 00:00:55.504000,0 days 04:16:54.619000
VER,1,2021-08-29 16:17:56.026,9980,141,3,25,False,1,car,0 days 00:00:55.784000,0 days 04:16:54.899000
VER,1,2021-08-29 16:17:56.266,10067,141,3,34,False,1,car,0 days 00:00:56.024000,0 days 04:16:55.139000
VER,1,2021-08-29 16:17:56.506,10272,141,3,42,False,1,car,0 days 00:00:56.264000,0 days 04:16:55.379000
VER,1,2021-08-29 16:17:56.746,10192,143,3,46,False,1,car,0 days 00:00:56.504000,0 days 04:16:55.619000
VER,1,2021-08-29 16:17:56.986,10610,146,3,54,False,1,car,0 days 00:00:56.744000,0 days 04:16:55.859000
VER,1,2021-08-29 16:17:57.226,10883,149,3,57,False,1,car,0 days 00:00:56.984000,0 days 04:16:56.099000
VER,1,2021-08-29 16:17:57.466,10276,149,3,0,True,1,car,0 days 00:00:57.224000,0 days 04:16:56.339000
VER,1,2021-08-29 16:17:57.706,10026,142,3,0,True,1,car,0 days 00:00:57.464000,0 days 04:16:56.579000
VER,1,2021-08-29 16:17:57.946,9614,136,3,0,True,1,car,0 days 00:00:57.704000,0 days 04:16:56.819000
VER,1,2021-08-29 16:17:58.186,9354,130,3,0,True,1,car,0 days 00:00:57.944000,0 days 04:16:57.059000
VER,1,2021-08-29 16:17:58.426,9093,127,3,0,False,1,car,0 days 00:00:58.184000,0 days 04:16:57.299000
VER,1,2021-08-29 16:17:58.666,8816,124,3,1,False,1,car,0 days 00:00:58.424000,0 days 04:16:57.539000
VER,1,2021-08-29 16:17:58.906,8808,123,3,1,False,1,car,0 days 00:00:58.664000,0 days 04:16:57.779000
VER,1,2021-08-29 16:17:59.146,8541,121,3,1,False,1,car,0 days 00:00:58.904000,0 days 04:16:58.019000
VER,1,2021-08-29 16:17:59.386,8447,118,3,1,False,1,car,0 days 00:00:59.144000,0 days 04:16:58.259000
VER,1,2021-08-29 16:17:59.626,8745,117,3,0,False,1,car,0 days 00:00:59.384000,0 days 04:16:58.499000
VER,1,2021-08-29 16:17:59.865,10152,112,2,0,True,1,car,0 days 00:00:59.623000,0 days 04:16:58.738000
VER,1,2021-08-29 16:18:00.105,9456,108,2,0,True,1,car,0 days 00:00:59.863000,0 days 04:16:58.978000
VER,1,2021-08-29 16:18:00.345,9046,104,2,0,True,1,car,0 days 00:01:00.103000,0 days 04:16:59.218000
VER,1,2021-08-29 16:18:00.585,8734,99,2,0,True,1,car,0 days 00:01:00.343000,0 days 04:16:59.458000
VER,1,2021-08-29 16:18:00.825,8167,95,2,0,True,1,car,0 days 00:01:00.583000,0 days 04:16:59.698000
VER,1,2021-08-29 16:18:01.065,7723,89,2,0,True,1,car,0 days 00:01:00.823000,0 days 04:16:59.938000
VER,1,2021-08-29 16:18:01.305,7362,86,2,0,True,1,car,0 days 00:01:01.063000,0 days 04:17:00.178000
VER,1,2021-08-29 16:18:01.545,7049,83,2,0,False,1,car,0 days 00:01:01.303000,0 days 04:17:00.418000
VER,1,2021-08-29 16:18:01.785,6931,77,2,0,False,1,car,0 days 00:01:01.543000,0 days 04:17:00.658000
VER,1,2021-08-29 16:18:02.025,6650,76,2,1,False,1,car,0 days 00:01:01.783000,0 days 04:17:00.898000
VER,1,2021-08-29 16:18:02.266,6482,74,2,1,False,1,car,0 days 00:01:02.024000,0 days 04:17:01.139000
VER,1,2021-08-29 16:18:02.506,6452,73,2,6,False,1,car,0 days 00:01:02.264000,0 days 04:17:01.379000
VER,1,2021-08-29 16:18:02.746,6529,72,2,12,False,1,car,0 days 00:01:02.504000,0 days 04:17:01.619000
VER,1,2021-08-29 16:18:02.986,6549,73,2,14,False,1,car,0 days 00:01:02.744000,0 days 04:17:01.859000
VER,1,2021-08-29 16:18:03.226,6698,75,2,20,False,1,car,0 days 00:01:02.984000,0 days 04:17:02.099000
VER,1,2021-08-29 16:18:03.466,6687,76,2,1,False,1,car,0 days 00:01:03.224000,0 days 04:17:02.339000
VER,1,2021-08-29 16:18:03.706,6547,75,2,5,False,1,car,0 days 00:01:03.464000,0 days 04:17:02.579000
VER,1,2021-08-29 16:18:03.946,6478,74,2,5,False,1,car,0 days 00:01:03.704000,0 days 04:17:02.819000
VER,1,2021-08-29 16:18:04.186,6460,72,2,3,False,1,car,0 days 00:01:03.944000,0 days 04:17:03.059000
VER,1,2021-08-29 16:18:04.426,6229,72,2,7,False,1,car,0 days 00:01:04.184000,0 days 04:17:03.299000
VER,1,2021-08-29 16:18:04.666,6528,74,2,16,False,1,car,0 days 00:01:04.424000,0 days 04:17:03.539000
VER,1,2021-08-29 16:18:04.906,6671,75,2,25,False,1,car,0 days 00:01:04.664000,0 days 04:17:03.779000
VER,1,2021-08-29 16:18:05.146,6893,77,2,27,False,1,car,0 days 00:01:04.904000,0 days 04:17:04.019000
VER,1,2021-08-29 16:18:05.386,6969,81,2,24,False,1,car,0 days 00:01:05.144000,0 days 04:17:04.259000
VER,1,2021-08-29 16:18:05.626,6867,79,2,0,False,1,car,0 days 00:01:05.384000,0 days 04:17:04.499000
VER,1,2021-08-29 16:18:05.906,6604,77,2,0,False,1,car,0 days 00:01:05.664000,0 days 04:17:04.779000
VER,1,2021-08-29 16:18:06.146,6458,75,2,0,False,1,car,0 days 00:01:05.904000,0 days 04:17:05.019000
VER,1,2021-08-29 16:18:06.385,6294,73,2,6,False,1,car,0 days 00:01:06.143000,0 days 04:17:05.258000
VER,1,2021-08-29 16:18:06.665,6489,74,2,12,False,1,car,0 days 00:01:06.423000,0 days 04:17:05.538000
VER,1,2021-08-29 16:18:06.905,6698,75,2,15,False,1,car,0 days 00:01:06.663000,0 days 04:17:05.778000
VER,1,2021-08-29 16:18:07.145,6697,76,2,19,False,1,car,0 days 00:01:06.903000,0 days 04:17:06.018000
VER,1,2021-08-29 16:18:07.385,6955,78,2,21,False,1,car,0 days 00:01:07.143000,0 days 04:17:06.258000
VER,1,2021-08-29 16:18:07.665,7155,81,2,27,False,1,car,0 days 00:01:07.423000,0 days 04:17:06.538000
VER,1,2021-08-29 16:18:07.905,7574,84,2,42,False,1,car,0 days 00:01:07.663000,0 days 04:17:06.778000
VER,1,2021-08-29 16:18:08.145,7964,88,2,57,False,1,car,0 days 00:01:07.903000,0 days 04:17:07.018000
VER,1,2021-08-29 16:18:08.385,8481,95,2,61,False,1,car,0 days 00:01:08.143000,0 days 04:17:07.258000
VER,1,2021-08-29 16:18:08.625,9776,97,2,4,False,1,car,0 days 00:01:08.383000,0 days 04:17:07.498000
VER,1,2021-08-29 16:18:08.826,8936,100,2,0,False,1,car,0 days 00:01:08.584000,0 days 04:17:07.699000
VER,1,2021-08-29 16:18:09.066,8814,101,2,19,False,1,car,0 days 00:01:08.824000,0 days 04:17:07.939000
VER,1,2021-08-29 16:18:09.306,9166,104,2,37,False,1,car,0 days 00:01:09.064000,0 days 04:17:08.179000
VER,1,2021-08-29 16:18:09.546,9497,107,2,44,False,1,car,0 days 00:01:09.304000,0 days 04:17:08.419000
VER,1,2021-08-29 16:18:09.786,9981,113,2,47,False,1,car,0 days 00:01:09.544000,0 days 04:17:08.659000
VER,1,2021-08-29 16:18:10.026,9582,115,2,0,True,1,car,0 days 00:01:09.784000,0 days 04:17:08.899000
VER,1,2021-08-29 16:18:10.266,9493,109,2,0,True,1,car,0 days 00:01:10.024000,0 days 04:17:09.139000
VER,1,2021-08-29 16:18:10.506,9024,105,2,0,True,1,car,0 days 00:01:10.264000,0 days 04:17:09.379000
VER,1,2021-08-29 16:18:10.746,8876,101,2,0,True,1,car,0 days 00:01:10.504000,0 days 04:17:09.619000
VER,1,2021-08-29 16:18:10.986,8232,96,2,0,True,1,car,0 days 00:01:10.744000,0 days 04:17:09.859000
VER,1,2021-08-29 16:18:11.226,7936,92,2,0,True,1,car,0 days 00:01:10.984000,0 days 04:17:10.099000
VER,1,2021-08-29 16:18:11.466,7936,89,2,0,False,1,car,0 days 00:01:11.224000,0 days 04:17:10.339000
VER,1,2021-08-29 16:18:11.706,7569,88,2,0,False,1,car,0 days 00:01:11.464000,0 days 04:17:10.579000
VER,1,2021-08-29 16:18:11.946,7349,85,2,4,False,1,car,0 days 00:01:11.704000,0 days 04:17:10.819000
VER,1,2021-08-29 16:18:12.186,7361,84,2,4,False,1,car,0 days 00:01:11.944000,0 days 04:17:11.059000
VER,1,2021-08-29 16:18:12.426,7293,84,2,5,False,1,car,0 days 00:01:12.184000,0 days 04:17:11.299000
VER,1,2021-08-29 16:18:12.666,7276,83,2,5,False,1,car,0 days 00:01:12.424000,0 days 04:17:11.539000
VER,1,2021-08-29 16:18:12.906,7270,83,2,5,False,1,car,0 days 00:01:12.664000,0 days 04:17:11.779000
VER,1,2021-08-29 16:18:13.145,7292,83,2,4,False,1,car,0 days 00:01:12.903000,0 days 04:17:12.018000
VER,1,2021-08-29 16:18:13.385,7150,81,2,4,False,1,car,0 days 00:01:13.143000,0 days 04:17:12.258000
VER,1,2021-08-29 16:18:13.625,7047,81,2,5,False,1,car,0 days 00:01:13.383000,0 days 04:17:12.498000
VER,1,2021-08-29 16:18:13.865,7075,81,2,7,False,1,car,0 days 00:01:13.623000,0 days 04:17:12.738000
VER,1,2021-08-29 16:18:14.105,7040,81,2,8,False,1,car,0 days 00:01:13.863000,0 days 04:17:12.978000
VER,1,2021-08-29 16:18:14.345,7023,81,2,10,False,1,car,0 days 00:01:14.103000,0 days 04:17:13.218000
VER,1,2021-08-29 16:18:14.585,7207,82,2,14,False,1,car,0 days 00:01:14.343000,0 days 04:17:13.458000
VER,1,2021-08-29 16:18:14.825,7274,83,2,16,False,1,car,0 days 00:01:14.583000,0 days 04:17:13.698000
VER,1,2021-08-29 16:18:15.065,7444,85,2,19,False,1,car,0 days 00:01:14.823000,0 days 04:17:13.938000
VER,1,2021-08-29 16:18:15.305,7697,87,2,35,False,1,car,0 days 00:01:15.063000,0 days 04:17:14.178000
VER,1,2021-08-29 16:18:15.506,7923,89,2,44,False,1,car,0 days 00:01:15.264000,0 days 04:17:14.379000
VER,1,2021-08-29 16:18:15.746,8333,93,2,45,False,1,car,0 days 00:01:15.504000,0 days 04:17:14.619000
VER,1,2021-08-29 16:18:15.986,8796,99,2,41,False,1,car,0 days 00:01:15.744000,0 days 04:17:14.859000
VER,1,2021-08-29 16:18:16.226,9094,104,2,45,False,1,car,0 days 00:01:15.984000,0 days 04:17:15.099000
VER,1,2021-08-29 16:18:16.466,9908,109,2,55,False,1,car,0 days 00:01:16.224000,0 days 04:17:15.339000
VER,1,2021-08-29 16:18:16.706,10688,118,2,61,False,1,car,0 days 00:01:16.464000,0 days 04:17:15.579000
VER,1,2021-08-29 16:18:16.946,11171,124,2,65,False,1,car,0 days 00:01:16.704000,0 days 04:17:15.819000
VER,1,2021-08-29 16:18:17.186,11630,131,2,55,False,1,car,0 days 00:01:16.944000,0 days 04:17:16.059000
VER,1,2021-08-29 16:18:17.426,10510,136,2,58,False,1,car,0 days 00:01:17.184000,0 days 04:17:16.299000
VER,1,2021-08-29 16:18:17.666,10664,145,3,68,False,1,car,0 days 00:01:17.424000,0 days 04:17:16.539000
VER,1,2021-08-29 16:18:17.906,11599,151,3,83,True,1,car,0 days 00:01:17.664000,0 days 04:17:16.779000
VER,1,2021-08-29 16:18:18.186,10290,149,3,0,True,1,car,0 days 00:01:17.944000,0 days 04:17:17.059000
VER,1,2021-08-29 16:18:18.426,9851,138,3,0,True,1,car,0 days 00:01:18.184000,0 days 04:17:17.299000
VER,1,2021-08-29 16:18:18.666,9308,128,3,0,True,1,car,0 days 00:01:18.424000,0 days 04:17:17.539000
VER,1,2021-08-29 16:18:18.906,9155,123,3,0,True,1,car,0 days 00:01:18.664000,0 days 04:17:17.779000
VER,1,2021-08-29 16:18:19.146,10079,116,2,0,True,1,car,0 days 00:01:18.904000,0 days 04:17:18.019000
VER,1,2021-08-29 16:18:19.386,9701,109,2,0,True,1,car,0 days 00:01:19.144000,0 days 04:17:18.259000
VER,1,2021-08-29 16:18:19.626,9197,109,2,0,True,1,car,0 days 00:01:19.384000,0 days 04:17:18.499000
VER,1,2021-08-29 16:18:19.865,8785,101,2,0,True,1,car,0 days 00:01:19.623000,0 days 04:17:18.738000
VER,1,2021-08-29 16:18:20.105,8647,99,2,0,False,1,car,0 days 00:01:19.863000,0 days 04:17:18.978000
VER,1,2021-08-29 16:18:20.345,8443,98,2,1,False,1,car,0 days 00:01:20.103000,0 days 04:17:19.218000
VER,1,2021-08-29 16:18:20.585,8578,97,2,11,False,1,car,0 days 00:01:20.343000,0 days 04:17:19.458000
VER,1,2021-08-29 16:18:20.825,8706,98,2,26,False,1,car,0 days 00:01:20.583000,0 days 04:17:19.698000
VER,1,2021-08-29 16:18:21.065,8974,101,2,30,False,1,car,0 days 00:01:20.823000,0 days 04:17:19.938000
VER,1,2021-08-29 16:18:21.305,9160,103,2,32,False,1,car,0 days 00:01:21.063000,0 days 04:17:20.178000
VER,1,2021-08-29 16:18:21.545,9463,106,2,37,False,1,car,0 days 00:01:21.303000,0 days 04:17:20.418000
VER,1,2021-08-29 16:18:21.785,10002,111,2,41,False,1,car,0 days 00:01:21.543000,0 days 04:17:20.658000
VER,1,2021-08-29 16:18:21.986,10177,115,2,44,False,1,car,0 days 00:01:21.744000,0 days 04:17:20.859000
VER,1,2021-08-29 16:18:22.226,10538,119,2,50,False,1,car,0 days 00:01:21.984000,0 days 04:17:21.099000
VER,1,2021-08-29 16:18:22.466,10926,124,2,51,False,1,car,0 days 00:01:22.224000,0 days 04:17:21.339000
VER,1,2021-08-29 16:18:22.706,10364,119,2,0,True,1,car,0 days 00:01:22.464000,0 days 04:17:21.579000
VER,1,2021-08-29 16:18:22.946,9786,114,2,0,True,1,car,0 days 00:01:22.704000,0 days 04:17:21.819000
VER,1,2021-08-29 16:18:23.186,9385,108,2,0,True,1,car,0 days 00:01:22.944000,0 days 04:17:22.059000
VER,1,2021-08-29 16:18:23.426,9058,105,2,0,True,1,car,0 days 00:01:23.184000,0 days 04:17:22.299000
VER,1,2021-08-29 16:18:23.666,8808,101,2,0,True,1,car,0 days 00:01:23.424000,0 days 04:17:22.539000
VER,1,2021-08-29 16:18:23.906,8460,98,2,0,True,1,car,0 days 00:01:23.664000,0 days 04:17:22.779000
VER,1,2021-08-29 16:18:24.146,7989,95,2,0,True,1,car,0 days 00:01:23.904000,0 days 04:17:23.019000
VER,1,2021-08-29 16:18:24.386,7761,88,2,0,True,1,car,0 days 00:01:24.144000,0 days 04:17:23.259000
VER,1,2021-08-29 16:18:24.626,7207,84,2,0,True,1,car,0 days 00:01:24.384000,0 days 04:17:23.499000
VER,1,2021-08-29 16:18:24.866,6830,79,2,0,True,1,car,0 days 00:01:24.624000,0 days 04:17:23.739000
VER,1,2021-08-29 16:18:25.106,6310,75,2,0,True,1,car,0 days 00:01:24.864000,0 days 04:17:23.979000
VER,1,2021-08-29 16:18:25.346,6112,72,2,0,True,1,car,0 days 00:01:25.104000,0 days 04:17:24.219000
VER,1,2021-08-29 16:18:25.586,5814,68,2,0,True,1,car,0 days 00:01:25.344000,0 days 04:17:24.459000
VER,1,2021-08-29 16:18:25.826,5711,66,2,0,False,1,car,0 days 00:01:25.584000,0 days 04:17:24.699000
VER,1,2021-08-29 16:18:26.066,5550,64,2,0,False,1,car,0 days 00:01:25.824000,0 days 04:17:24.939000
VER,1,2021-08-29 16:18:26.306,5414,63,2,0,False,1,car,0 days 00:01:26.064000,0 days 04:17:25.179000
VER,1,2021-08-29 16:18:26.545,5326,62,2,0,False,1,car,0 days 00:01:26.303000,0 days 04:17:25.418000
VER,1,2021-08-29 16:18:26.785,5338,60,2,2,False,1,car,0 days 00:01:26.543000,0 days 04:17:25.658000
VER,1,2021-08-29 16:18:27.025,5372,61,2,6,False,1,car,0 days 00:01:26.783000,0 days 04:17:25.898000
VER,1,2021-08-29 16:18:27.265,5499,63,2,8,False,1,car,0 days 00:01:27.023000,0 days 04:17:26.138000
VER,1,2021-08-29 16:18:27.505,5758,65,2,13,False,1,car,0 days 00:01:27.263000,0 days 04:17:26.378000
VER,1,2021-08-29 16:18:27.745,5990,67,2,14,False,1,car,0 days 00:01:27.503000,0 days 04:17:26.618000
VER,1,2021-08-29 16:18:27.985,6074,69,2,14,False,1,car,0 days 00:01:27.743000,0 days 04:17:26.858000
VER,1,2021-08-29 16:18:28.225,6179,71,2,15,False,1,car,0 days 00:01:27.983000,0 days 04:17:27.098000
VER,1,2021-08-29 16:18:28.465,6434,73,2,15,False,1,car,0 days 00:01:28.223000,0 days 04:17:27.338000
VER,1,2021-08-29 16:18:28.666,6438,74,2,12,False,1,car,0 days 00:01:28.424000,0 days 04:17:27.539000
VER,1,2021-08-29 16:18:28.906,6531,74,2,11,False,1,car,0 days 00:01:28.664000,0 days 04:17:27.779000
VER,1,2021-08-29 16:18:29.146,6697,76,2,8,False,1,car,0 days 00:01:28.904000,0 days 04:17:28.019000
VER,1,2021-08-29 16:18:29.386,6787,77,2,8,False,1,car,0 days 00:01:29.144000,0 days 04:17:28.259000
VER,1,2021-08-29 16:18:29.666,6854,78,2,8,False,1,car,0 days 00:01:29.424000,0 days 04:17:28.539000
VER,1,2021-08-29 16:18:29.906,6884,78,2,7,False,1,car,0 days 00:01:29.664000,0 days 04:17:28.779000
VER,1,2021-08-29 16:18:30.146,6884,79,2,7,False,1,car,0 days 00:01:29.904000,0 days 04:17:29.019000
VER,1,2021-08-29 16:18:30.386,6890,79,2,7,False,1,car,0 days 00:01:30.144000,0 days 04:17:29.259000
VER,1,2021-08-29 16:18:30.626,6855,79,2,8,False,1,car,0 days 00:01:30.384000,0 days 04:17:29.499000
VER,1,2021-08-29 16:18:30.866,7092,80,2,9,False,1,car,0 days 00:01:30.624000,0 days 04:17:29.739000
VER,1,2021-08-29 16:18:31.106,7100,81,2,11,False,1,car,0 days 00:01:30.864000,0 days 04:17:29.979000
VER,1,2021-08-29 16:18:31.386,7317,82,2,14,False,1,car,0 days 00:01:31.144000,0 days 04:17:30.259000
VER,1,2021-08-29 16:18:31.626,7405,83,2,22,False,1,car,0 days 00:01:31.384000,0 days 04:17:30.499000
VER,1,2021-08-29 16:18:31.866,7690,87,2,30,False,1,car,0 days 00:01:31.624000,0 days 04:17:30.739000
VER,1,2021-08-29 16:18:32.106,8139,91,2,36,False,1,car,0 days 00:01:31.864000,0 days 04:17:30.979000
VER,1,2021-08-29 16:18:32.386,8667,97,2,41,False,1,car,0 days 00:01:32.144000,0 days 04:17:31.259000
VER,1,2021-08-29 16:18:32.626,9187,102,2,44,False,1,car,0 days 00:01:32.384000,0 days 04:17:31.499000
VER,1,2021-08-29 16:18:32.866,9514,108,2,46,False,1,car,0 days 00:01:32.624000,0 days 04:17:31.739000
VER,1,2021-08-29 16:18:33.106,9980,113,2,24,True,1,car,0 days 00:01:32.864000,0 days 04:17:31.979000
VER,1,2021-08-29 16:18:33.345,9547,112,2,0,True,1,car,0 days 00:01:33.103000,0 days 04:17:32.218000
VER,1,2021-08-29 16:18:33.585,9328,107,2,0,True,1,car,0 days 00:01:33.343000,0 days 04:17:32.458000
VER,1,2021-08-29 16:18:33.825,9015,103,2,0,True,1,car,0 days 00:01:33.583000,0 days 04:17:32.698000
VER,1,2021-08-29 16:18:34.065,8724,99,2,0,True,1,car,0 days 00:01:33.823000,0 days 04:17:32.938000
VER,1,2021-08-29 16:18:34.305,8340,96,2,0,True,1,car,0 days 00:01:34.063000,0 days 04:17:33.178000
VER,1,2021-08-29 16:18:34.545,8174,94,2,0,True,1,car,0 days 00:01:34.303000,0 days 04:17:33.418000
VER,1,2021-08-29 16:18:34.785,7861,90,2,0,True,1,car,0 days 00:01:34.543000,0 days 04:17:33.658000
VER,1,2021-08-29 16:18:35.025,7662,88,2,0,True,1,car,0 days 00:01:34.783000,0 days 04:17:33.898000
VER,1,2021-08-29 16:18:35.226,7385,85,2,0,True,1,car,0 days 00:01:34.984000,0 days 04:17:34.099000
VER,1,2021-08-29 16:18:35.466,7044,82,2,0,True,1,car,0 days 00:01:35.224000,0 days 04:17:34.339000
VER,1,2021-08-29 16:18:35.706,6897,79,2,0,True,1,car,0 days 00:01:35.464000,0 days 04:17:34.579000
VER,1,2021-08-29 16:18:35.946,6677,78,2,0,False,1,car,0 days 00:01:35.704000,0 days 04:17:34.819000
VER,1,2021-08-29 16:18:36.186,6769,76,2,0,False,1,car,0 days 00:01:35.944000,0 days 04:17:35.059000
VER,1,2021-08-29 16:18:36.426,6836,77,2,7,False,1,car,0 days 00:01:36.184000,0 days 04:17:35.299000
VER,1,2021-08-29 16:18:36.666,6733,77,2,8,False,1,car,0 days 00:01:36.424000,0 days 04:17:35.539000
VER,1,2021-08-29 16:18:36.906,6853,77,2,5,False,1,car,0 days 00:01:36.664000,0 days 04:17:35.779000
VER,1,2021-08-29 16:18:37.146,6820,77,2,8,False,1,car,0 days 00:01:36.904000,0 days 04:17:36.019000
VER,1,2021-08-29 16:18:37.386,6872,78,2,8,False,1,car,0 days 00:01:37.144000,0 days 04:17:36.259000
VER,1,2021-08-29 16:18:37.626,7036,79,2,9,False,1,car,0 days 00:01:37.384000,0 days 04:17:36.499000
VER,1,2021-08-29 16:18:37.866,6717,79,2,3,False,1,car,0 days 00:01:37.624000,0 days 04:17:36.739000
VER,1,2021-08-29 16:18:38.106,7029,79,2,7,False,1,car,0 days 00:01:37.864000,0 days 04:17:36.979000
VER,1,2021-08-29 16:18:38.346,6933,80,2,10,False,1,car,0 days 00:01:38.104000,0 days 04:17:37.219000
VER,1,2021-08-29 16:18:38.586,7077,80,2,9,False,1,car,0 days 00:01:38.344000,0 days 04:17:37.459000
VER,1,2021-08-29 16:18:38.826,7137,81,2,13,False,1,car,0 days 00:01:38.584000,0 days 04:17:37.699000
VER,1,2021-08-29 16:18:39.066,7265,83,2,22,False,1,car,0 days 00:01:38.824000,0 days 04:17:37.939000
VER,1,2021-08-29 16:18:39.346,7529,85,2,23,False,1,car,0 days 00:01:39.104000,0 days 04:17:38.219000
VER,1,2021-08-29 16:18:39.586,7853,88,2,26,False,1,car,0 days 00:01:39.344000,0 days 04:17:38.459000
VER,1,2021-08-29 16:18:39.826,8076,89,2,35,False,1,car,0 days 00:01:39.584000,0 days 04:17:38.699000
VER,1,2021-08-29 16:18:40.065,8423,95,2,38,False,1,car,0 days 00:01:39.823000,0 days 04:17:38.938000
VER,1,2021-08-29 16:18:40.305,8848,99,2,43,False,1,car,0 days 00:01:40.063000,0 days 04:17:39.178000
VER,1,2021-08-29 16:18:40.545,9291,103,2,50,False,1,car,0 days 00:01:40.303000,0 days 04:17:39.418000
VER,1,2021-08-29 16:18:40.785,9865,111,2,54,False,1,car,0 days 00:01:40.543000,0 days 04:17:39.658000
VER,1,2021-08-29 16:18:41.025,10433,116,2,54,False,1,car,0 days 00:01:40.783000,0 days 04:17:39.898000
VER,1,2021-08-29 16:18:41.265,10433,124,2,54,False,1,car,0 days 00:01:41.023000,0 days 04:17:40.138000
VER,1,2021-08-29 16:18:41.505,11413,129,2,65,False,1,car,0 days 00:01:41.263000,0 days 04:17:40.378000
VER,1,2021-08-29 16:18:41.706,12077,135,2,61,False,1,car,0 days 00:01:41.464000,0 days 04:17:40.579000
VER,1,2021-08-29 16:18:41.946,12387,140,2,53,False,1,car,0 days 00:01:41.704000,0 days 04:17:40.819000
VER,1,2021-08-29 16:18:42.186,10847,145,2,54,False,1,car,0 days 00:01:41.944000,0 days 04:17:41.059000
VER,1,2021-08-29 16:18:42.426,10867,149,3,68,False,1,car,0 days 00:01:42.184000,0 days 04:17:41.299000
VER,1,2021-08-29 16:18:42.666,11335,157,3,75,False,1,car,0 days 00:01:42.424000,0 days 04:17:41.539000
VER,1,2021-08-29 16:18:42.906,11878,163,3,74,False,1,car,0 days 00:01:42.664000,0 days 04:17:41.779000
VER,1,2021-08-29 16:18:43.146,10643,169,3,77,False,1,car,0 days 00:01:42.904000,0 days 04:17:42.019000
VER,1,2021-08-29 16:18:43.386,10767,177,4,83,False,1,car,0 days 00:01:43.144000,0 days 04:17:42.259000
VER,1,2021-08-29 16:18:43.626,9868,175,4,0,True,1,car,0 days 00:01:43.384000,0 days 04:17:42.499000
VER,1,2021-08-29 16:18:43.866,9882,164,4,0,True,1,car,0 days 00:01:43.624000,0 days 04:17:42.739000
VER,1,2021-08-29 16:18:44.106,9356,158,4,0,True,1,car,0 days 00:01:43.864000,0 days 04:17:42.979000
VER,1,2021-08-29 16:18:44.346,10756,151,4,0,True,1,car,0 days 00:01:44.104000,0 days 04:17:43.219000
VER,1,2021-08-29 16:18:44.586,10176,142,3,0,True,1,car,0 days 00:01:44.344000,0 days 04:17:43.459000
VER,1,2021-08-29 16:18:44.826,9765,140,3,10,False,1,car,0 days 00:01:44.584000,0 days 04:17:43.699000
VER,1,2021-08-29 16:18:45.066,10052,139,3,39,False,1,car,0 days 00:01:44.824000,0 days 04:17:43.939000
VER,1,2021-08-29 16:18:45.306,10286,141,3,51,False,1,car,0 days 00:01:45.064000,0 days 04:17:44.179000
VER,1,2021-08-29 16:18:45.546,10511,145,3,53,False,1,car,0 days 00:01:45.304000,0 days 04:17:44.419000
VER,1,2021-08-29 16:18:45.786,10948,150,3,59,False,1,car,0 days 00:01:45.544000,0 days 04:17:44.659000
VER,1,2021-08-29 16:18:46.026,10978,154,3,61,False,1,car,0 days 00:01:45.784000,0 days 04:17:44.899000
VER,1,2021-08-29 16:18:46.266,11543,161,3,72,False,1,car,0 days 00:01:46.024000,0 days 04:17:45.139000
VER,1,2021-08-29 16:18:46.506,11734,167,3,72,False,1,car,0 days 00:01:46.264000,0 days 04:17:45.379000
VER,1,2021-08-29 16:18:46.785,10448,175,4,78,False,1,car,0 days 00:01:46.543000,0 days 04:17:45.658000
VER,1,2021-08-29 16:18:47.025,10705,178,4,74,True,1,car,0 days 00:01:46.783000,0 days 04:17:45.898000
